SOC1_SC1,SOC1_G1
0.3805,9734.7694
0.4009,8459.9778
0.3518,9902.4478
0.361,9887.1724
0.3755,10414.5642
0.3287,11751.2714
0.3686,9283.1393
0.3616,10044.161
0.3528,10488.0169
0.3152,9166.5429
0.3502,10449.8661
0.3361,10185.4155
0.3858,9490.2304
0.3441,9774.452
0.363,9525.8592
0.2868,8291.1915
0.3633,11125.7297
0.3815,11365.6059
0.3806,10103.7584
0.3309,9901.898
0.4019,9925.7151
0.355,9718.6531
0.366,10349.4393
0.3757,9148.2334
0.3838,9584.4797
0.3958,10133.619
0.3554,9982.5882
0.3784,9495.9629
0.3891,10928.1208
0.4208,10772.4697
0.3674,10003.6592
0.3433,10198.8708
0.4082,10887.107
0.3561,9908.911
0.3762,9853.4418
0.2673,9092.7609
0.3414,9297.4788
0.3628,9682.0606
0.3926,11251.5545
0.4081,10555.5198
0.3645,12085.9241
0.3987,11185.4595
0.295,9040.5158
0.3765,9535.3683
0.3762,10037.1223
0.4033,9495.6764
0.3859,10323.8715
0.4186,10714.9448
0.3748,9661.083
0.4053,9462.4295
0.4059,10372.5094
0.3585,12724.3015
0.3553,8131.5484
0.4078,10134.6081
0.3209,9491.3433
0.3862,12197.4792
0.3548,9810.2958
0.3721,9413.7652
0.3622,10489.7771
0.3909,10401.6195
0.346,9839.144
0.3499,9554.1845
0.3851,9837.8819
0.3477,9824.2887
0.3146,9232.5228
0.3745,10366.5021
0.3662,10483.8798
0.3989,10384.3396
0.278,8967.4667
0.3427,9656.8424
0.4222,10458.3216
0.3755,10689.9497
0.3345,8567.1081
0.3468,11060.6516
0.2636,8882.5385
0.3788,9208.3042
0.3405,10242.3149
0.3294,8634.996
0.3287,9075.1473
0.337,9162.5381
0.4058,11749.5105
0.4001,9297.7234
0.3469,9540.2813
0.3479,8842.9842
0.3682,9077.4809
0.3484,6930.8766
0.359,9753.849
0.3738,9992.0865
0.3923,9377.1182
0.3292,9059.6438
0.3489,9349.3694
0.3951,8678.7075
0.3961,9387.5673
0.3822,10579.609
0.3105,8592.1328
0.3157,9665.5312
0.3131,12492.6
0.3673,10390.0395
0.307,10232.0769
0.363,11209.1598
0.4326,11610.7941
0.3843,10568.7976
0.3616,9801.6183
0.3829,11066.2385
0.4098,10882.9861
0.3341,9259.902
0.3378,10457.7907
0.38,10954.6827
0.3672,11532.1071
0.3538,9973.1217
0.3998,11129.5228
0.4065,11030.7177
0.3913,10136.4239
0.3738,10700.314
0.3103,9383.2098
0.3896,9940.2137
0.3374,11373.5152
0.4529,11701.1268
0.3384,9794.9349
0.3232,10499.3248
0.3475,10234.3799
0.3306,9149.4216
0.2488,9173.7383
0.3328,8276.078
0.3216,9057.1359
0.3431,9498.711
0.3726,10910.0779
0.3724,9239.0313
0.388,9883.5609
0.3972,11177.0629
0.2889,9400.4781
0.3172,9177.6481
0.3288,11241.1471
0.3274,9463.8782
0.3519,11014.669
0.3851,9664.2157
0.4068,10419.7182
0.3691,11216.2102
0.4025,10271.7262
0.3601,9972.9324
0.3453,8043.6786
0.3556,9943.4458
0.3447,10267.0005
0.3257,9540.6451
0.4056,11832.9642
0.2752,9726.2411
0.3575,10351.517
0.3533,8965.803
0.3632,10833.5417
0.3827,10528.6974
0.3535,9499.9467
0.3772,10974.7134
0.4133,10744.7753
0.3745,11621.3817
0.2968,7670.9901
0.3533,10216.9209
0.3031,8790.3992
0.3742,10140.4175
0.3891,10396.6293
0.3869,9989.0271
0.3092,10323.2689
0.4587,13153.0727
0.3809,10609.0507
0.3539,9177.275
0.3941,10013.2969
0.333,9680.3553
0.3859,9637.6297
0.3521,10991.4982
0.2697,9957.0723
0.3911,10348.9228
0.3427,10068.5509
0.3624,10342.4743
0.3726,10118.5973
0.387,9554.1754
0.3976,10699.4053
0.3048,9139.4125
0.33,9472.8201
0.3722,11333.5238
0.4003,10026.8826
0.3981,10209.4706
0.3971,10599.7784
0.3258,10153.9273
0.343,10489.4381
0.3519,9536.8945
0.3488,9533.3371
0.3719,9911.8276
0.3627,10025.5648
0.3502,10106.3057
0.3712,9777.7447
0.3768,10488.0355
0.3187,9191.0953
0.3353,8701.1715
0.373,11351.9636
0.375,10054.292
0.3407,8276.7466
0.3813,9520.7969
0.3513,10400.6105
0.2733,7537.5743
0.3419,9666.1636
0.4295,10158.1707
0.3302,9178.1247
0.4253,8385.9043
0.2858,7833.1748
0.3663,9688.0481
0.3506,10066.8009
0.316,8731.681
0.3355,9211.1272
0.3386,11194.6013
0.3395,10096.4849
0.3715,9215.3892
0.4582,9596.5586
0.3997,11607.1273
0.4045,11172.6987
0.4165,11502.1438
0.3654,8556.5857
0.362,10312.2123
0.3864,9764.8479
0.356,8901.0895
0.3506,10979.9801
0.351,9888.8919
0.4186,10692.5882
0.3545,9124.6108
0.3162,11322.4323
0.3312,8987.5856
0.3643,10343.1691
0.3496,9599.6699
0.3585,10580.015
0.335,8729.0833
0.3717,10292.6506
0.3405,9450.2112
0.3586,9815.1611
0.2836,9933.4659
0.3555,8943.8836
0.4016,9192.165
0.3545,9490.3896
0.3027,8610.1546
0.3699,9897.8886
0.3255,9193.3075
0.3358,10022.0669
0.3699,9697.8531
0.4011,10669.0421
0.3963,9708.4431
0.3957,10822.0841
0.3651,10246.0492
0.3329,9392.7308
0.3568,9123.1203
0.3422,9418.8101
0.3395,9679.3278
0.3475,10554.5243
0.3634,10160.9408
0.399,9455.5957
0.3409,9556.6622
0.366,9756.9265
0.3471,10880.3795
0.3667,10001.3483
0.406,8689.3317
0.338,10278.068
0.3572,11074.2054
0.3541,10608.6095
0.358,9883.2581
0.3928,10132.0558
0.2412,8934.3916
0.3689,10784.0575
0.344,9192.7935
0.4033,10190.0147
0.3489,9311.8285
0.3624,9393.4765
0.3811,9487.3483
0.3866,10233.6358
0.3212,9582.2066
0.3214,9305.2004
0.356,10418.0036
0.3605,10304.9796
0.3208,8948.5497
0.3841,9543.799
0.3598,9750.7868
0.3394,9302.0177
0.4402,10884.8424
0.3095,10085.5251
0.3851,9727.179
0.3473,10374.9308
0.3601,9252.8016
0.3724,10729.7192
0.4021,9197.5058
0.2905,9582.1269
0.3954,10320.9205
0.4508,10577.6667
0.3781,10661.2231
0.4107,9768.2471
0.3756,9941.7097
0.3315,9563.0497
0.3738,14139.4062
0.3223,9856.8864
0.3613,9999.5828
0.339,9977.1562
0.2743,10695.8447
0.4016,10309.4512
0.3673,8561.12
0.3711,10095.9635
0.4188,10943.5312
0.3938,11066.2025
0.3887,10102.196
0.385,9324.6379
0.3448,10157.2897
0.3041,10083.1644
0.3705,10911.4565
0.3611,10320.047
0.3848,9258.2594
0.2971,9844.9984
0.389,8642.9318
0.3564,10408.0377
0.3071,10049.1226
0.3289,9845.1272
0.3641,10678.9813
0.3593,11266.0516
0.3474,8874.5176
0.3416,11295.438
0.393,10253.2642
0.4075,11215.8043
0.409,10254.0284
0.362,9913.9241
0.3083,9653.718
0.3433,10386.2837
0.3328,9129.0873
0.2506,10149.3606
0.3624,9383.9033
0.3536,10107.2333
0.3327,9201.3251
0.3688,9165.585
0.3469,9745.3972
0.3439,9520.8649
0.3494,9483.0342
0.3428,9921.4126
0.384,10051.204
0.3499,10522.5686
0.2477,9121.952
0.3601,11052.0243
0.3962,9937.1641
0.3383,9186.5411
0.3486,9327.3077
0.3494,9926.2168
0.4044,10408.8
0.391,10565.0476
0.3695,16588.0988
0.3752,9882.0826
0.4,10088.1374
0.3708,9985.281
0.387,9933.3154
0.3793,9618.5445
0.3578,9707.6951
0.3955,10493.8686
0.339,9359.8834
0.3567,9989.5041
0.3691,9010.1491
0.3549,9910.4069
0.2531,9022.9533
0.3779,10705.1724
0.3678,10289.125
0.3424,10044.561
0.3826,10233.7071
0.3706,9813.4144
0.3393,9200.7895
0.3191,9297.016
0.3546,9974.1722
0.3293,9939.1863
0.4206,11603.5495
0.3597,7203.2131
0.3822,8740.7866
0.2403,7495.5155
0.3432,9288.05
0.3703,8959.5909
0.3444,9331.3397
0.3746,10833.2202
0.3314,9878.5367
0.3623,9449.4867
0.4022,9962.5026
0.4091,10340.3196
0.3831,10847.4194
0.3822,7929.2632
0.3515,10280.3669
0.334,9377.4106
0.3938,9967.0545
0.2941,8188.7358
0.3345,12536.8647
0.3559,9792.2447
0.399,10466.5985
0.4188,10925.0161
0.4126,9731.9756
0.3652,10375.1316
0.3942,10266.3853
0.347,9678.7315
0.3609,9200.0487
0.3896,10895.8315
0.3534,9916.9771
0.3379,9849.3984
0.3418,10752.479
0.3619,10473.5394
0.3649,9705.102
0.3713,10655.8232
0.3801,10679.2107
0.346,10206.4267
0.3325,9794.78
0.3667,9875.5605
0.3047,9882.8107
0.3507,10502.0685
0.3553,10293.2
0.3922,9337.8125
0.3751,10231.6397
0.3804,10463.5788
0.3071,12605.8125
0.3639,9964.607
0.3397,10909.7101
0.3547,9873.5
0.3861,10071.0
0.3599,11113.2778
0.3455,9962.6203
0.3598,11212.1824
0.3449,11327.8428
0.3535,9320.8067
0.3939,10201.9663
0.3024,9999.5194
0.3761,9631.8135
0.3432,9143.4483
0.388,9050.8235
0.3825,10695.5483
0.359,9737.634
0.3994,10766.0909
0.4172,11018.0079
0.3583,11295.9574
0.3681,9723.0408
0.3308,9085.5937
0.3426,10762.0143
0.4,10398.4057
0.3504,10026.9673
0.3519,11124.4046
0.3662,9404.4504
0.3318,9434.6478
0.3619,9847.2049
0.3533,8993.1875
0.3503,13400.4878
0.3943,11556.1058
0.3316,9583.2018
0.3106,9450.0993
0.378,9056.9317
0.3946,10789.2571
0.3725,11113.1883
0.2583,8406.7614
0.3411,9971.6667
0.38,9521.2642
0.3676,10834.962
0.2827,10601.0795
0.2996,9743.4464
0.346,10462.2507
0.3541,9495.1133
0.4224,11225.8727
0.3437,11771.5508
0.3532,9806.1967
0.3473,10429.249
0.354,10018.7646
0.3569,10935.8255
0.3342,9235.4259
0.3859,9596.2232
0.3584,9956.3688
0.3501,9696.4059
0.3903,10278.7465
0.3815,10031.0244
0.3631,10335.9091
0.3759,9255.6425
0.3118,9335.8462
0.3492,10013.0935
0.4295,9978.934
0.3404,10251.9544
0.3734,9873.7889
0.3453,13101.2
0.3589,9789.0272
0.3523,10270.5088
0.3689,9580.3973
0.37,9502.5657
0.3816,9948.0491
0.3689,10384.5966
0.3777,9773.2788
0.3268,10471.2829
0.3509,10638.1673
0.3871,10159.9331
0.3675,9991.8926
0.3526,10231.1609
0.3793,9805.8709
0.3849,10040.9929
0.3596,11019.3639
0.3425,9564.8671
0.3253,10274.766
0.3951,10760.5605
0.414,10427.5154
0.2824,10477.269
0.384,10453.9508
0.3644,9919.7024
0.4277,9360.1374
0.3633,10262.6188
0.3301,10350.3203
0.3294,9482.5005
0.3967,9062.055
0.3734,10966.6569
0.4159,10319.5894
0.4006,8405.1926
0.3484,9681.3459
0.3046,9330.643
0.4095,8795.5286
0.3688,9177.7169
0.3262,10792.6628
0.3364,10265.4018
0.3917,11301.4612
0.3786,10174.289
0.3851,9634.529
0.321,9825.1551
0.405,9912.6216
0.3189,10163.2841
0.3413,9935.1854
0.3952,10402.8571
0.3932,10194.3153
0.3848,11191.6993
0.3574,9271.5017
0.3362,9712.6262
0.2905,9671.3263
0.3047,8337.1146
0.3707,10275.2923
0.3995,10452.0708
0.353,9947.6689
0.3597,12139.2864
0.3796,10360.5702
0.3795,8973.1484
0.3511,10084.0443
0.3387,10300.4472
0.3287,9268.4545
0.3729,9610.7538
0.4058,10280.6304
0.3611,11152.5211
0.342,10169.7438
0.3779,10791.75
0.3165,9594.7026
0.3785,10550.2403
0.3822,10395.8142
0.4131,11109.8228
0.3681,9883.0947
0.4236,11950.0672
0.3537,10543.324
0.3916,11141.3265
0.4385,10793.3333
0.4089,9536.6159
0.3521,9937.2768
0.3276,9752.9496
0.4391,9408.7971
0.351,9121.5144
0.3491,11775.5565
0.3741,9245.8604
0.3999,11558.8477
0.4536,9000.3793
0.37,11611.3304
0.3505,9610.5178
0.3947,10613.4446
0.3697,11320.4677
0.3579,12363.5984
0.3939,10988.5459
0.3802,10209.1639
0.3421,10467.2066
0.3644,9908.1299
0.404,10168.1315
0.3831,10554.0368
0.3504,9284.4051
0.3654,8704.2101
0.2905,10217.6221
0.3651,9649.2613
0.4196,9521.401
0.3484,9985.0817
0.3309,8773.5342
0.3676,10513.6513
0.3596,10075.5348
0.3521,11337.1638
0.3589,9588.8317
0.3716,10594.5485
0.388,10902.669
0.4194,9189.5897
0.3785,9859.3441
0.3766,8893.6644
0.3771,10317.5207
0.3443,10521.4
0.3221,10196.3295
0.3251,9494.233
0.4012,10360.4588
0.3661,10716.7734
0.3161,8423.9819
0.3722,8794.5643
0.3402,8768.3247
0.3863,11009.0809
0.3582,9478.5787
0.3409,10265.2696
0.2751,9789.2751
0.3511,10588.5305
0.3674,9586.1642
0.3653,8552.0185
0.3407,9029.4147
0.348,8604.7017
0.3409,8755.2903
0.3081,10046.9908
0.3664,10688.1974
0.3355,10609.2935
0.2611,9253.9062
0.359,10373.4509
0.3346,9583.532
0.3036,9987.4877
0.371,10196.7579
0.3545,9270.8623
0.3768,10314.6509
0.3538,9624.0993
0.3628,10552.0366
0.3814,10476.3155
0.3475,10225.9753
0.394,10483.7358
0.3138,9531.8301
0.364,10540.4971
0.3929,11048.4149
0.3509,11428.8714
0.3134,10522.1412
0.3656,9598.4707
0.3338,9585.8641
0.2821,9495.9019
0.3813,9263.5311
0.3844,9157.3596
0.3439,10631.5531
0.3268,8878.7023
0.3767,9485.2609
0.3477,10056.4621
0.3595,8566.8507
0.3428,9391.7175
0.3195,10252.9646
0.3404,10262.618
0.3944,10572.7857
0.3295,10350.9815
0.4172,10697.0747
0.3868,10248.7967
0.364,10517.2721
0.378,10466.2311
0.3626,10225.1532
0.3638,10075.8979
0.4067,10437.6423
0.3611,10202.3364
0.3531,9846.8325
0.3384,10295.5772
0.3627,9152.4031
0.4098,13985.6
0.3221,10132.6508
0.3451,10563.4354
0.3831,10764.9
0.3558,10035.5606
0.3364,9630.4504
0.374,9744.1893
0.3678,10315.7273
0.3764,9970.6677
0.3719,9359.1156
0.371,10171.8483
0.3326,9909.6763
0.3462,10044.9719
0.3666,10923.8023
0.3524,9788.3333
0.3356,10493.4296
0.2445,8660.6898
0.3577,9039.5462
0.3047,9072.309
0.3858,9738.6127
0.3632,9940.4017
0.3793,10299.2159
0.367,10840.7522
0.3967,10770.8618
0.3454,10063.4032
0.4127,10569.4909
0.3254,10051.0031
0.3602,10542.8787
0.3768,11164.9835
0.3429,9750.0923
0.3726,9869.6456
0.4012,11138.4336
0.435,13824.8143
0.3701,9578.8944
0.3612,10465.2983
0.3714,10363.2216
0.3933,10700.953
0.3927,9689.5375
0.3199,10138.4199
0.3576,8759.9554
0.3377,9969.7037
0.358,10830.5448
0.3253,11962.6437
0.2855,9204.5021
0.2996,9411.1799
0.3705,10082.2408
0.3263,9220.3308
0.4013,10969.6503
0.3566,10228.952
0.3418,9694.6584
0.4101,9570.3008
0.3699,9193.8878
0.3428,9780.6967
0.3444,9947.3269
0.3137,9607.6274
0.3675,11301.6089
0.3359,9428.1846
0.3558,9568.1984
0.3408,9545.3018
0.3649,11392.151
0.3554,10586.129
0.3859,9917.0594
0.3241,8555.3814
0.3814,9972.326
0.3592,10180.7747
0.3547,8502.6602
0.3495,9914.0625
0.3251,9768.6778
0.3843,9420.0796
0.3127,9258.4672
0.3816,10605.3448
0.3264,9203.3554
0.3038,10084.8182
0.3875,9731.8089
0.3491,10093.7116
0.3524,9658.827
0.3801,9753.2979
0.3334,10315.7368
0.3442,9243.9511
0.2863,10437.376
0.3688,9841.2706
0.3504,10855.0
0.3218,8975.4939
0.3703,9679.3966
0.3766,10421.2949
0.3539,8672.4489
0.3764,9093.6305
0.3425,10239.1567
0.3315,9450.7955
0.3706,9302.8489
0.3879,10162.2761
0.4129,9789.3373
0.2639,8807.7517
0.3644,10406.6928
0.3721,9980.0652
0.3679,10064.4583
0.3644,10320.2149
0.3398,9878.8544
0.3825,9017.4083
0.3416,9385.027
0.3619,10015.0965
0.3871,9996.3272
0.3272,9556.4207
0.3847,10439.382
0.3474,9590.5526
0.3463,8618.004
0.3484,9422.1762
0.292,8760.8231
0.3859,10098.6305
0.3715,9855.1237
0.3647,10081.0111
0.3804,10002.7389
0.3377,10552.4023
0.3059,9151.2394
0.3681,9889.4707
0.3746,10431.4722
0.3653,10329.892
0.3752,9693.8314
0.3905,9646.2235
0.3322,9880.9711
0.3693,10456.0184
0.4007,10541.2697
0.3402,11262.7244
0.3693,9127.8914
0.3006,10460.4535
0.3664,9745.2978
0.3747,9627.4301
0.3517,10013.8693
0.365,8798.6931
0.3345,9006.8892
0.3527,9585.3492
0.4066,11194.6222
0.3386,8750.4177
0.3285,8674.1333
0.385,9111.4051
0.3509,9606.1517
0.3552,10087.1064
0.3435,10470.7799
0.2738,8066.9597
0.4177,10474.1016
0.3617,9639.3984
0.3615,9896.7737
0.3733,10406.5419
0.3882,9413.1845
0.4042,10638.8827
0.3283,9878.9181
0.3356,15722.7455
0.3589,9453.151
0.3791,10502.9447
0.3661,9599.2028
0.3578,10161.4677
0.413,8299.0667
0.3212,8869.4263
0.3281,10061.6627
0.2401,7397.4941
0.3786,10103.903
0.4009,11133.8298
0.362,11525.9921
0.3393,9397.1927
0.4013,10251.1543
0.3559,9962.4183
0.3471,9784.9328
0.3861,9780.8095
0.3466,10013.8754
0.3288,11230.2656
0.2837,9547.9061
0.3215,9940.5323
0.3574,10307.552
0.4468,9873.1317
0.3414,9951.8585
0.4059,10453.5466
0.3689,9230.5211
0.3586,10466.1495
0.3042,10363.6498
0.3444,9056.9123
0.3734,13618.1808
0.3447,10679.4791
0.42,11005.6688
0.3343,8785.266
0.4134,9903.5583
0.4399,8804.125
0.3458,9612.2756
0.3952,11553.8466
0.4112,10472.8276
0.3739,10534.2298
0.3928,9856.5252
0.3642,10126.5194
0.3514,9722.8537
0.3899,9992.3981
0.3888,10167.2168
0.3701,10443.9659
0.2722,11285.3407
0.3379,10077.6839
0.4674,7752.0615
0.364,10183.5523
0.3471,10429.0896
0.4008,9930.0243
0.3476,9563.4127
0.3169,9329.4244
0.3631,9689.8012
0.373,9000.3485
0.4038,8212.3855
0.3629,11198.5077
0.3577,9938.1248
0.3754,12965.3456
0.3229,8904.4806
0.3481,9940.3496
0.3008,11235.8949
0.3495,9726.2638
0.3072,9285.007
0.3494,10896.6541
0.3621,10161.455
0.3386,9911.6712
0.3688,8374.5952
0.3709,11376.7545
0.3509,9965.3072
0.3197,9208.3421
0.4014,9131.1905
0.3179,9844.0682
0.3418,9859.5986
0.3294,9468.6021
0.3468,9622.2205
0.3522,10342.312
0.3849,10809.2444
0.3446,9855.5588
0.3292,9332.7563
0.3543,9979.173
0.3684,10338.5214
0.3428,9598.4973
0.3836,10014.4101
0.3791,10148.2786
0.3426,10055.3257
0.3905,11114.0926
0.4138,9772.5013
0.3652,10674.6888
0.366,10120.7859
0.3899,10396.5887
0.4019,10637.825
0.3628,10225.3585
0.3785,10565.8732
0.3531,10241.0
0.3431,10477.173
0.3773,9392.4773
0.365,9740.9565
0.3851,10796.0297
0.3765,10328.1741
0.3619,10162.3725
0.3073,10585.4161
0.321,9584.9552
0.3268,9945.7695
0.3983,9779.8538
0.3509,9447.2611
0.3661,9362.2985
0.3442,9320.8147
0.4256,10878.4833
0.4183,9401.0464
0.4325,10076.3279
0.1996,7734.2051
0.3638,9887.005
0.3609,9893.7896
0.3743,10310.4446
0.3378,8599.413
0.3625,9775.6489
0.3526,10239.1243
0.3648,9723.8204
0.3933,9418.4315
0.3245,8887.1413
0.3978,10495.855
0.3528,10664.7811
0.361,9640.0
0.313,9625.3846
0.4235,10055.3883
0.3446,9366.5479
0.3461,8741.2442
0.3795,8962.5596
0.3588,9307.0286
0.3244,9485.5097
0.3489,9728.5022
0.3679,10911.8384
0.372,9819.0993
0.3382,10284.2094
0.4027,10314.8529
0.3738,11555.8284
0.281,10001.0674
0.3373,9226.3712
0.301,9734.0834
0.3458,9194.9739
0.3211,10178.7556
0.3723,10676.8255
0.3194,9043.0774
0.3378,9350.3755
0.3045,8614.6486
0.372,10535.1416
0.3519,8628.1843
0.2949,8502.5973
0.378,10031.9699
0.2999,9547.6084
0.3856,10067.5303
0.3644,9778.9563
0.3565,9677.4908
0.3877,10440.9303
0.3876,10078.5618
0.3671,9990.375
0.4169,9528.5894
0.3547,10036.5436
0.3334,8721.7591
0.359,9915.9161
0.3651,11073.5395
0.3831,10106.7244
0.3655,11897.836
0.3549,10044.2809
0.3966,10074.4754
0.3488,10322.7117
0.3639,8458.0611
0.3557,9272.4
0.4375,10006.2234
0.326,9360.0809
0.3267,8273.7721
0.3943,10598.9367
0.3513,9358.3915
0.4048,9189.3895
0.3914,10181.8453
0.3818,10317.0952
0.3528,9815.4553
0.3653,9929.3301
0.3029,9619.7544
0.3216,9035.6261
0.3281,8590.458
0.3998,9483.2098
0.3465,10202.2609
0.3162,9547.3976
0.368,9939.6337
0.4512,9727.3011
0.3806,10234.2509
0.3495,9142.4696
0.3506,9367.7099
0.3881,9976.1643
0.3506,10150.8838
0.3489,10473.2523
0.3631,9286.1694
0.3531,9929.8441
0.3365,9867.3611
0.3809,8671.1758
0.3421,10283.1766
0.3676,12086.5083
0.3744,9446.551
0.3206,9318.5921
0.3871,9377.5678
0.294,9187.5245
0.3326,10196.0456
0.3418,10211.4278
0.3781,8735.6667
0.3815,10326.6464
0.3809,11360.8643
0.3581,9582.3058
0.3671,9997.9167
0.3827,10852.6984
0.3222,10056.6982
0.3459,9618.5369
0.3897,10287.2175
0.3117,10527.6623
0.376,10056.3678
0.3535,10241.9454
0.4097,10001.233
0.3214,10044.729
0.354,7852.015
0.3421,9223.5525
0.3589,10032.0131
0.3622,9361.3395
0.3501,10172.74
0.341,10156.0638
0.3936,8570.9434
0.4044,9744.274
0.3696,10107.8543
0.3762,10087.8312
0.3335,9705.3041
0.3708,10489.283
0.2528,10259.5044
0.3154,8960.2472
0.4163,9698.9351
